Entity_id,label,description
/m/021wpb,character actor,"A character actor is an actor known for portraying distinctive and eccentric characters. They specialize in bringing unconventional and memorable roles to life, often adding depth and complexity to the stories they are a part of."
/m/021y1s,Warwickshire,"Warwickshire is a county in the West Midlands region of England. It is known for its historic towns, such as Warwick and Stratford-upon-Avon, birthplace of William Shakespeare, as well as beautiful countryside."
/m/021y7yw,Notes on a Scandal,"""Notes on a Scandal"" is a gripping film about an obsessive relationship between two female teachers at a London school, based on the novel by Zoe Heller. It explores themes of loneliness, manipulation, and betrayal."
/m/021yc7p,Michael Minkler,Michael Minkler is an American sound engineer known for his work in films like Chicago and Dreamgirls. He has won multiple Academy Awards for Best Sound Mixing and has worked on over 150 films throughout his career.
/m/021yw7,Seth MacFarlane,"Seth MacFarlane is a multi-talented entertainer known for creating the animated series Family Guy and co-creating American Dad! and The Cleveland Show. He has also ventured into film, music, and voice acting."
/m/021yyx,Federation of Bosnia and Herzegovina,"The Federation of Bosnia and Herzegovina is one of two political entities within Bosnia and Herzegovina. It is a federal unit with its own government and covers a large portion of the country, including major cities like Sarajevo and Mostar."
/m/021yzs,Tim Roth,Tim Roth is an English actor known for his versatile and intense performances in films like Reservoir Dogs and Pulp Fiction. He has also appeared in TV shows like Lie to Me.
/m/02211by,chief technology officer,"The Chief Technology Officer (CTO) is a key executive responsible for overseeing an organization's technological strategy, innovation, and development. They play a crucial role in identifying and implementing technologies to drive business growth and enhance operational efficiency."
/m/0221g_,Texas Christian University,"Texas Christian University, also known as TCU, is a private university in Fort Worth, Texas. It offers a wide range of programs, and its athletic teams are known as the Horned Frogs."
/m/0221zw,"Sex, Lies, and Videotape","""Sex, Lies, and Videotape"" is a critically acclaimed drama that explores the complexities of human relationships, secrets, and desire. It won the Palme d'Or at the 1989 Cannes Film Festival."
/m/0222qb,Italians,"Italians are known for their rich history, culture, and contributions to art, music, fashion, and cuisine. They have a strong sense of family and are passionate about soccer and espresso."
/m/02237m,Central Saint Martins,Central Saint Martins is a prestigious art and design college known for its innovative and avant-garde approach. It offers a wide range of courses and is affiliated with the University of the Arts London.
/m/02238b,Jimmy Kimmel,"Jimmy Kimmel is an American TV personality known for hosting the late-night talk show ""Jimmy Kimmel Live!"" He has also hosted award shows and gained popularity for his comedic monologues and interviews."
/m/0223bl,Crystal Palace F.C.,Crystal Palace F.C. is a professional football club founded in 1905 in South London. They currently compete in the English Premier League and play their home matches at Selhurst Park stadium.
/m/0223g8,Daws Butler,Daws Butler was an American voice actor known for his work in classic cartoons like The Flintstones and Yogi Bear. He provided the iconic voices for characters such as Huckleberry Hound and Yogi Bear.
/m/0223xd,Bancroft Prize,The Bancroft Prize is an annual honor bestowed upon the authors of exceptional books in the fields of American history and diplomacy. It was established in 1948 and is administered by Columbia University in New York City.
/m/022411,Marcia Gay Harden,"Marcia Gay Harden is an acclaimed American actress known for her versatile roles in film, television, and theater. She has won an Academy Award and received numerous nominations for her work."
/m/02245,Communist Party of the Soviet Union,"The Communist Party of the Soviet Union was a political party that governed the Soviet Union from 1917 to 1991. It adhered to Marxist-Leninist ideology and played a central role in the Soviet Union's political, social, and economic systems."
/m/0225bv,University of Louisville,"The University of Louisville is a public research university located in Louisville, Kentucky. It offers a wide range of academic programs and is known for its renowned schools of medicine, law, business, and engineering."
/m/0225v9,Northeastern University,"Northeastern University is a renowned private research university offering a wide range of undergraduate and graduate programs. Located in Boston, it is known for its experiential learning opportunities and co-op programs."
/m/0225z1,Eidos Interactive,"Eidos Interactive was a British video game publisher known for games like Tomb Raider, Hitman, and Deus Ex. It was founded in 1990 and was later acquired by Square Enix in 2009."
/m/0226cw,"John Dingell, Jr.","John Dingell, Jr. was an American politician who served in the U.S. House of Representatives for almost 60 years. He was known for his long-standing tenure and advocacy for healthcare reform and environmental protection."
/m/0226k3,Westfield Group,"Westfield Group is a leading Australian shopping center group known for its global portfolio of upscale malls. Founded in 1959, it operates premium retail destinations across Australia, New Zealand, the United States, and the United Kingdom."
